trial_id,creation_date,start_date,completion_date,state,dev_test_combo,iterations,coord_interval,influence_tuning_batch_size,influence_tuning_epochs,influence_tuning_lr,num_train_epochs,seed
nx8x5f78e6,2021-05-11 20:11:35.500597,2021-05-11 20:11:36.000000,2021-05-11 22:23:48.626895,COMPLETED,78750.78,,25,64,5,0.000001,20,2022
hgnhztyg88,2021-05-11 17:47:43.202991,2021-05-11 17:48:46.000000,2021-05-11 22:22:28.257186,COMPLETED,78333.776,,25,16,10,0.000001,20,2022
3ve5sf3dh6,2021-05-11 19:58:18.075838,2021-05-11 19:58:27.000000,2021-05-11 22:17:45.343720,COMPLETED,83958.846,,25,4,5,0.00001,20,2024
bnqnzzpa3k,2021-05-11 17:48:50.527343,2021-05-11 21:04:02.000000,2021-05-11 22:14:01.049104,COMPLETED,81041.808,,50,64,10,0.00003,10,2023
9gptjvhvgs,2021-05-11 19:53:51.863259,2021-05-11 19:54:01.000000,2021-05-11 22:08:42.641752,COMPLETED,83333.804,,25,16,5,0.00003,20,2023
qvfvyme88v,2021-05-11 20:57:35.679854,2021-05-11 20:57:40.000000,2021-05-11 22:04:06.481266,COMPLETED,83750.832,,50,16,10,0.00003,10,2023
ghjq5jw5br,2021-05-11 20:57:34.696395,2021-05-11 20:57:40.000000,2021-05-11 22:01:46.305487,COMPLETED,84583.828,,50,64,10,0.00003,10,2025
p62zntczyu,2021-05-11 17:20:52.999146,2021-05-11 17:21:00.000000,2021-05-11 21:44:38.702028,COMPLETED,78333.762,,25,64,10,0.000003,20,2025
8pfzg4p7hs,2021-05-11 16:36:21.453941,2021-05-11 16:56:47.000000,2021-05-11 21:44:47.436580,COMPLETED,80000.78,,25,4,10,0.000001,20,2022
am9bggpzc6,2021-05-11 21:07:39.011836,2021-05-11 21:07:59.000000,2021-05-11 21:44:55.383863,COMPLETED,78125.792,,50,4,5,0.00003,10,2024
euuhm5i5gn,2021-05-11 21:00:54.874363,2021-05-11 21:01:16.000000,2021-05-11 21:35:11.358461,COMPLETED,76250.75,,50,64,5,0.00001,10,2021
gc7zbvmve6,2021-05-11 18:12:18.155503,2021-05-11 19:17:42.000000,2021-05-11 21:34:24.639842,COMPLETED,86666.864,,25,64,10,0.00003,10,2025
cujvjww6ch,2021-05-11 16:29:36.575322,2021-05-11 16:33:24.000000,2021-05-11 21:15:28.476655,COMPLETED,50000.5,,25,4,10,0.00003,20,2024
wztwybtxya,2021-05-11 16:30:43.855115,2021-05-11 16:38:56.000000,2021-05-11 21:13:21.308679,COMPLETED,81041.78,,25,4,10,0.000003,20,2022
d6pgzuqwmd,2021-05-11 20:31:36.447924,2021-05-11 20:32:00.000000,2021-05-11 21:06:50.560565,COMPLETED,86875.844,,50,16,5,0.00003,10,2023
fbdsqu4ttb,2021-05-11 19:03:30.758712,2021-05-11 19:53:11.000000,2021-05-11 21:00:07.754004,COMPLETED,73541.728,,50,16,10,0.000001,10,2024
cetvkqzn5d,2021-05-11 19:50:31.119752,2021-05-11 19:50:43.000000,2021-05-11 20:57:24.006389,COMPLETED,79583.818,,50,64,10,0.00001,10,2023
qtyypbuprm,2021-05-11 18:45:38.102694,2021-05-11 19:49:51.000000,2021-05-11 20:56:47.005963,COMPLETED,80625.8,,50,16,5,0.000003,20,2021
e72hgfdmu5,2021-05-11 20:19:21.632519,2021-05-11 20:19:26.000000,2021-05-11 20:53:59.713179,COMPLETED,50000.5,,50,16,5,0.00003,10,2021
xee5h3a4cj,2021-05-11 18:06:41.721286,2021-05-11 18:37:57.000000,2021-05-11 20:52:42.236429,COMPLETED,50000.5,,25,4,10,0.00003,10,2024
wx5ekw8hy3,2021-05-11 19:38:20.288441,2021-05-11 19:38:29.000000,2021-05-11 20:45:33.356211,COMPLETED,76875.768,,25,64,5,0.000001,10,2022
qcid2y4qgt,2021-05-11 18:32:15.687303,2021-05-11 18:32:29.000000,2021-05-11 20:38:05.450850,COMPLETED,72500.694,,25,64,10,0.000001,10,2023
4zjecnbrit,2021-05-11 18:38:59.688776,2021-05-11 19:22:01.000000,2021-05-11 20:31:07.471633,COMPLETED,77083.77,,50,4,5,0.000003,20,2021
r3k94rfkkw,2021-05-11 19:23:53.757112,2021-05-11 19:24:06.000000,2021-05-11 20:29:35.707495,COMPLETED,50000.5,,25,4,5,0.00003,10,2024
2p69rd5wm7,2021-05-11 15:19:10.146732,2021-05-11 15:49:04.000000,2021-05-11 20:26:01.220932,COMPLETED,74166.748,,25,16,10,0.000001,20,2024
vpfqqqw6r9,2021-05-11 19:03:29.508717,2021-05-11 19:12:44.000000,2021-05-11 20:18:21.413151,COMPLETED,78958.768,,50,4,10,0.000003,10,2021
gsgmwakzb5,2021-05-11 15:26:58.994174,2021-05-11 15:43:32.000000,2021-05-11 20:11:16.806874,COMPLETED,86041.85,,25,64,10,0.00003,20,2025
e8ydaikkpz,2021-05-11 05:12:51.832094,2021-05-11 15:28:03.000000,2021-05-11 19:57:57.503152,COMPLETED,79583.818,,25,4,10,0.00001,20,2021
6b7jitftz5,2021-05-11 18:15:37.962989,2021-05-11 18:46:33.000000,2021-05-11 19:53:11.526387,COMPLETED,72708.74,,50,16,5,0.000001,20,2025
df6fxet4sz,2021-05-11 17:37:34.754496,2021-05-11 17:38:27.000000,2021-05-11 19:49:49.268800,COMPLETED,76875.78,,25,16,10,0.000003,10,2025
kmzshn599m,2021-05-11 17:21:59.707266,2021-05-11 17:27:37.000000,2021-05-11 19:37:23.270326,COMPLETED,77083.766,,50,4,10,0.000003,20,2025
wgsemghacb,2021-05-11 17:14:13.210943,2021-05-11 17:20:35.000000,2021-05-11 19:30:48.151538,COMPLETED,78541.786,,50,4,10,0.000003,20,2024
px7zthhjtk,2021-05-11 17:13:03.250533,2021-05-11 17:20:30.000000,2021-05-11 19:29:30.775064,COMPLETED,78333.758,,25,64,10,0.000001,10,2025
p4ndwyb5s7,2021-05-11 17:00:48.853351,2021-05-11 17:12:18.000000,2021-05-11 19:23:31.254889,COMPLETED,74583.758,,50,16,10,0.000001,20,2025
w8ju2mygzi,2021-05-11 14:30:21.095692,2021-05-11 14:30:56.000000,2021-05-11 19:04:24.912521,COMPLETED,79583.792,,25,4,10,0.000003,20,2024
6ivh67p87h,2021-05-11 16:39:45.001787,2021-05-11 16:50:36.000000,2021-05-11 19:03:23.951713,COMPLETED,50000.5,,25,4,10,0.00003,10,2021
xpztfrbyby,2021-05-11 16:04:53.283348,2021-05-11 16:51:51.000000,2021-05-11 19:02:36.562656,COMPLETED,78958.796,,50,4,10,0.00001,20,2021
p9t8a5u9kx,2021-05-11 17:37:33.979501,2021-05-11 17:37:42.000000,2021-05-11 18:46:32.274603,COMPLETED,50000.5,,50,4,5,0.00003,20,2021
uifx52jkym,2021-05-11 17:38:42.020266,2021-05-11 17:38:47.000000,2021-05-11 18:44:35.040573,COMPLETED,75000.75,,50,64,10,0.000003,10,2025
4q5uhiawvi,2021-05-11 16:20:41.922831,2021-05-11 17:26:01.000000,2021-05-11 18:37:57.086762,COMPLETED,78541.796,,50,64,5,0.00003,20,2023
99uw2h67ft,2021-05-11 17:54:27.911958,2021-05-11 17:54:34.000000,2021-05-11 18:31:26.915512,COMPLETED,77500.766,,50,64,5,0.00001,10,2024
8st6wi697t,2021-05-11 15:55:57.802139,2021-05-11 15:58:57.000000,2021-05-11 18:14:40.347199,COMPLETED,80416.776,,25,64,5,0.00003,20,2021
pf6i2zkqwr,2021-05-11 15:58:12.439140,2021-05-11 15:58:59.000000,2021-05-11 18:11:46.871089,COMPLETED,81666.824,,25,64,5,0.00003,20,2023
725qgkxehi,2021-05-11 16:25:09.739525,2021-05-11 16:57:28.000000,2021-05-11 18:05:44.895439,COMPLETED,75625.74,,50,64,10,0.000001,10,2021
5kwd5ut568,2021-05-11 16:22:55.934603,2021-05-11 16:44:39.000000,2021-05-11 17:54:13.748837,COMPLETED,77291.78,,50,64,5,0.00003,20,2025
aby5c8nzch,2021-05-11 17:00:48.006414,2021-05-11 17:12:10.000000,2021-05-11 17:48:03.379918,COMPLETED,71875.71,,50,64,5,0.000003,10,2021
7zcfs4j6ab,2021-05-11 14:50:21.553415,2021-05-11 15:23:50.000000,2021-05-11 17:47:06.086826,COMPLETED,73750.76,,25,4,5,0.000001,20,2021
5z5aghm3js,2021-05-11 16:32:58.523796,2021-05-11 16:33:11.000000,2021-05-11 17:37:57.451017,COMPLETED,78958.784,,25,4,5,0.00001,10,2025
h34i7sri93,2021-05-11 16:03:46.188466,2021-05-11 16:27:23.000000,2021-05-11 17:36:48.357922,COMPLETED,50000.5,,25,4,5,0.00003,10,2023
eiadeemqn9,2021-05-11 12:02:17.623343,2021-05-11 15:28:01.000000,2021-05-11 17:36:45.286967,COMPLETED,50000.5,,25,16,10,0.00003,10,2023
wh2g3jak6z,2021-05-11 00:32:07.965075,2021-05-11 15:14:09.000000,2021-05-11 17:21:49.222022,COMPLETED,77083.76,,25,16,10,0.000003,10,2022
fxayyqtnff,2021-05-11 16:38:35.790322,2021-05-11 16:46:00.000000,2021-05-11 17:20:32.146313,COMPLETED,86041.852,,50,4,5,0.00001,10,2021
92h7ssgkbi,2021-05-11 16:37:28.653590,2021-05-11 16:37:46.000000,2021-05-11 17:13:12.653385,COMPLETED,79375.784,,50,4,5,0.000003,10,2023
xumybiipfa,2021-05-10 14:21:58.888344,2021-05-10 14:22:03.000000,2021-05-10 14:56:25.349424,COMPLETED,81041.798,,50,4,5,0.000003,10,2022
bp9rh9d9cc,2021-05-10 12:30:21.010846,2021-05-10 12:30:25.000000,2021-05-10 14:44:10.198321,COMPLETED,50000.5,,25,4,5,0.00003,20,2024
ykp2hpxwf7,2021-05-10 13:29:25.382954,2021-05-10 13:29:35.000000,2021-05-10 14:41:20.797557,COMPLETED,74375.744,,50,16,10,0.000001,10,2025
eatmuieaqh,2021-05-10 13:30:33.361206,2021-05-10 13:30:42.000000,2021-05-10 14:35:25.905365,COMPLETED,50208.502,,50,4,10,0.00003,10,2023
yxcv7ksedn,2021-05-10 12:28:06.134839,2021-05-10 12:28:15.000000,2021-05-10 14:35:10.296021,COMPLETED,80625.786,,50,16,10,0.000003,20,2022
3zs45uzuz7,2021-05-10 12:20:13.138742,2021-05-10 12:20:20.000000,2021-05-10 14:34:47.527543,COMPLETED,73541.736,,25,16,5,0.000001,20,2021
23bwvzggaa,2021-05-10 09:50:05.189153,2021-05-10 09:50:17.000000,2021-05-10 14:31:05.534212,COMPLETED,71458.714,,25,16,10,0.000001,20,2023
n9n49dn3zh,2021-05-10 13:55:06.347932,2021-05-10 13:55:36.000000,2021-05-10 14:30:15.151637,COMPLETED,77708.774,,50,4,5,0.000003,10,2025
32265g6r32,2021-05-10 12:14:36.950213,2021-05-10 12:14:39.000000,2021-05-10 14:29:13.503539,COMPLETED,70833.71,,25,64,5,0.000003,20,2025
4zsiqdvpep,2021-05-10 12:24:43.192057,2021-05-10 12:24:48.000000,2021-05-10 14:27:06.555798,COMPLETED,80000.786,,25,16,10,0.000003,10,2023
8p7srb7y89,2021-05-10 12:59:19.459309,2021-05-10 13:15:45.000000,2021-05-10 14:22:30.272890,COMPLETED,78541.796,,25,64,5,0.00003,10,2023
cbe2bh8k4n,2021-05-10 13:16:04.652452,2021-05-10 13:16:06.000000,2021-05-10 14:22:25.344169,COMPLETED,74375.726,,50,64,10,0.000001,10,2024
bvirwhp3xp,2021-05-10 13:16:05.656660,2021-05-10 13:16:08.000000,2021-05-10 14:21:11.049849,COMPLETED,80000.796,,25,4,5,0.00003,10,2022
jt6tp4rtba,2021-05-10 12:48:11.903190,2021-05-10 13:15:48.000000,2021-05-10 14:20:05.452096,COMPLETED,75833.73,,50,64,10,0.000003,10,2022
cdyxdp9khm,2021-05-10 13:13:48.556972,2021-05-10 13:15:04.000000,2021-05-10 14:19:37.885735,COMPLETED,76250.768,,25,64,5,0.000001,10,2023
5mvrvb5wtp,2021-05-10 12:01:12.430476,2021-05-10 12:01:26.000000,2021-05-10 14:06:42.038169,COMPLETED,77500.774,,50,64,10,0.00001,20,2024
wwh4tmyaqy,2021-05-10 09:12:01.961903,2021-05-10 09:33:26.000000,2021-05-10 13:53:31.512530,COMPLETED,77083.764,,25,16,10,0.00001,20,2021
8xywhfsh79,2021-05-10 13:03:47.896693,2021-05-10 13:15:30.000000,2021-05-10 13:54:09.785461,COMPLETED,83125.838,,50,16,5,0.00003,10,2025
p36g5ma4sw,2021-05-10 11:41:04.866099,2021-05-10 11:41:12.000000,2021-05-10 13:41:19.173723,COMPLETED,85416.868,,25,16,10,0.00003,10,2022
ma4t4gyzs3,2021-05-10 12:29:13.529318,2021-05-10 12:29:14.000000,2021-05-10 13:34:54.152444,COMPLETED,77083.772,,50,64,10,0.000001,10,2022
4e7vqezj27,2021-05-10 11:09:46.691760,2021-05-10 11:10:01.000000,2021-05-10 13:30:15.304171,COMPLETED,85625.872,,25,4,5,0.00001,20,2022
hy6csu64hi,2021-05-10 12:19:04.127848,2021-05-10 12:19:09.000000,2021-05-10 13:28:29.135800,COMPLETED,80625.794,,50,16,5,0.000003,20,2023
dud75m3i4y,2021-05-10 11:05:18.530701,2021-05-10 11:05:54.000000,2021-05-10 13:15:39.831636,COMPLETED,59583.61,,50,4,10,0.00003,20,2025
7xkr73siw3,2021-05-10 08:52:56.406214,2021-05-10 08:53:19.000000,2021-05-10 13:15:34.498169,COMPLETED,71458.71,,25,64,10,0.000001,20,2024
qiwi9iaq4x,2021-05-10 12:09:01.511272,2021-05-10 12:09:15.000000,2021-05-10 13:15:26.232808,COMPLETED,77083.748,,50,4,5,0.000001,20,2022
2se9tjujn7,2021-05-10 08:46:10.101366,2021-05-10 08:46:21.000000,2021-05-10 13:13:00.142373,COMPLETED,75625.754,,25,64,10,0.000001,20,2025
43cmysh6dq,2021-05-10 10:57:26.938298,2021-05-10 10:57:30.000000,2021-05-10 13:03:28.172876,COMPLETED,77291.79,,25,64,10,0.000001,10,2022
ifk4raf387,2021-05-10 11:53:22.274392,2021-05-10 11:53:24.000000,2021-05-10 12:59:09.540433,COMPLETED,73750.752,,50,64,5,0.000003,20,2022
pcyze8n29k,2021-05-10 10:33:52.131829,2021-05-10 10:34:00.000000,2021-05-10 12:47:10.614335,COMPLETED,77500.772,,25,4,5,0.000001,20,2022
2n8rj4fbza,2021-05-10 11:33:16.938845,2021-05-10 11:33:27.000000,2021-05-10 12:36:46.659927,COMPLETED,77291.778,,25,16,5,0.000003,10,2024
ppqdmdb2cd,2021-05-10 11:28:50.125001,2021-05-10 11:29:12.000000,2021-05-10 12:31:33.940523,COMPLETED,80833.796,,50,64,10,0.00003,10,2022
93kk7mgxft,2021-05-10 11:26:35.434997,2021-05-10 11:26:38.000000,2021-05-10 12:29:24.208899,COMPLETED,72916.76,,50,16,10,0.000003,10,2025
scxuwpy58v,2021-05-10 11:54:30.078732,2021-05-10 11:54:43.000000,2021-05-10 12:28:21.209391,COMPLETED,86666.846,,50,16,5,0.00003,10,2022
2ct2pnfvdr,2021-05-10 11:18:47.108786,2021-05-10 11:18:55.000000,2021-05-10 12:27:17.742252,COMPLETED,50000.5,,25,4,5,0.00003,10,2025
pzbt3aw57s,2021-05-10 10:03:33.866647,2021-05-10 10:03:49.000000,2021-05-10 12:24:08.300959,COMPLETED,73958.73,,25,64,5,0.000003,20,2021
inbbpicnsh,2021-05-10 10:08:02.265997,2021-05-10 10:08:10.000000,2021-05-10 12:21:45.153539,COMPLETED,50000.5,,25,64,10,0.00003,10,2021
i57nw4u2e7,2021-05-10 10:08:03.938583,2021-05-10 10:10:49.000000,2021-05-10 12:20:00.695332,COMPLETED,50000.5,,50,4,10,0.00003,20,2024
7qikcfg367,2021-05-10 10:01:17.792290,2021-05-10 10:01:26.000000,2021-05-10 12:17:55.645716,COMPLETED,77500.762,,25,64,5,0.000003,20,2023
5mkht8u2dr,2021-05-10 11:01:55.921962,2021-05-10 11:05:55.000000,2021-05-10 12:14:00.029673,COMPLETED,83750.826,,25,16,5,0.00001,10,2021
gfwzkf4k8b,2021-05-10 07:39:57.317341,2021-05-10 07:46:04.000000,2021-05-10 12:08:18.964443,COMPLETED,74791.722,,25,16,10,0.000001,20,2025
fwd63zin3p,2021-05-10 09:47:50.948532,2021-05-10 09:48:20.000000,2021-05-10 12:00:28.705414,COMPLETED,82291.806,,25,16,5,0.00001,20,2022
dm4pysxa7i,2021-05-10 09:44:25.943816,2021-05-10 09:44:46.000000,2021-05-10 11:53:30.830940,COMPLETED,50000.5,,25,4,10,0.00003,10,2025
s53sehsyzy,2021-05-10 10:46:14.110229,2021-05-10 10:46:22.000000,2021-05-10 11:52:38.651731,COMPLETED,74791.748,,50,4,5,0.000001,20,2025
dexddvhphb,2021-05-10 10:59:41.051657,2021-05-10 11:05:53.000000,2021-05-10 11:40:02.221912,COMPLETED,80000.782,,50,16,5,0.000001,10,2024
pdaahpf852,2021-05-10 09:23:13.270348,2021-05-10 09:27:45.000000,2021-05-10 11:32:08.697305,COMPLETED,81250.81,,25,16,10,0.00001,10,2025
v7friabwey,2021-05-10 10:21:29.966821,2021-05-10 10:21:51.000000,2021-05-10 11:28:18.877633,COMPLETED,81041.764,,25,4,5,0.000003,10,2022
ebfdnyfvef,2021-05-10 10:20:21.409530,2021-05-10 10:20:25.000000,2021-05-10 11:26:15.415348,COMPLETED,74375.746,,25,64,5,0.00001,10,2021
npjz3tawzw,2021-05-10 06:35:59.578597,2021-05-10 06:36:01.000000,2021-05-10 11:18:40.083261,COMPLETED,77916.764,,25,4,10,0.000001,20,2021
u2srgusrc7,2021-05-10 08:58:35.902004,2021-05-10 09:05:29.000000,2021-05-10 11:14:51.821590,COMPLETED,75208.77,,50,64,10,0.000003,20,2025
fut6xmpwv6,2021-05-10 10:36:08.929521,2021-05-10 10:36:18.000000,2021-05-10 11:11:11.025986,COMPLETED,78958.78,,50,4,5,0.00001,10,2022
6af3qzemeg,2021-05-10 09:00:51.272527,2021-05-10 09:01:11.000000,2021-05-10 11:09:29.624655,COMPLETED,50000.5,,50,4,10,0.00003,20,2021
d7qevbj59c,2021-05-10 09:54:34.661364,2021-05-10 09:57:25.000000,2021-05-10 11:05:12.451294,COMPLETED,77500.77,,50,4,5,0.000003,20,2023
pu4p9tzkpa,2021-05-10 08:52:54.823827,2021-05-10 08:53:21.000000,2021-05-10 11:01:18.178516,COMPLETED,75000.776,,25,16,10,0.00003,10,2025
e44phf5qad,2021-05-10 08:44:59.125149,2021-05-10 08:45:05.000000,2021-05-10 10:59:25.019675,COMPLETED,50000.5,,25,4,5,0.00003,20,2023
ggfd8ngrmf,2021-05-10 08:46:08.155559,2021-05-10 08:46:10.000000,2021-05-10 10:56:42.471002,COMPLETED,78750.776,,25,4,10,0.000003,10,2024
nvbbg74ysx,2021-05-10 08:39:19.825769,2021-05-10 08:39:21.000000,2021-05-10 10:45:18.800499,COMPLETED,78750.784,,50,64,10,0.000001,20,2022
9vms2jkmhi,2021-05-10 09:18:43.516805,2021-05-10 09:29:47.000000,2021-05-10 10:35:33.385007,COMPLETED,76875.77,,25,4,5,0.000001,10,2025
hz9chx3fdr,2021-05-10 09:24:21.213700,2021-05-10 09:27:50.000000,2021-05-10 10:32:52.143373,COMPLETED,72291.722,,50,64,5,0.000001,20,2024
pe8ka9xp2c,2021-05-10 06:06:55.096481,2021-05-10 06:06:58.000000,2021-05-10 10:20:41.528164,COMPLETED,74583.744,,25,64,10,0.000001,20,2023
xk5x3tyv9w,2021-05-10 09:45:34.379985,2021-05-10 09:46:19.000000,2021-05-10 10:20:06.892911,COMPLETED,80208.786,,50,16,5,0.00001,10,2023
s3tj9y3adg,2021-05-10 08:57:27.679059,2021-05-10 08:58:55.000000,2021-05-10 10:07:56.899271,COMPLETED,50000.5,,50,16,5,0.00003,20,2024
w37jx97xbd,2021-05-10 05:31:13.763850,2021-05-10 05:31:19.000000,2021-05-10 10:06:54.339939,COMPLETED,78958.792,,25,4,10,0.000003,20,2025
zpwsppp83i,2021-05-10 07:46:42.470820,2021-05-10 07:46:44.000000,2021-05-10 10:02:24.572590,COMPLETED,73750.736,,25,16,5,0.000001,20,2025
ry8666z48i,2021-05-10 05:31:09.471442,2021-05-10 05:31:19.000000,2021-05-10 10:00:08.801655,COMPLETED,78750.786,,25,64,10,0.000003,20,2021
ysar7va4b9,2021-05-10 08:48:26.774973,2021-05-10 08:48:33.000000,2021-05-10 09:54:27.771826,COMPLETED,76458.754,,25,4,5,0.000001,10,2023
xxg7j9pfse,2021-05-10 06:41:46.184679,2021-05-10 07:35:59.000000,2021-05-10 09:49:23.235097,COMPLETED,78125.762,,25,4,10,0.000001,10,2022
pmg96q4de7,2021-05-10 07:37:41.844118,2021-05-10 07:38:30.000000,2021-05-10 09:46:42.321295,COMPLETED,77291.768,,50,4,10,0.000003,20,2023
48kfjkkmu6,2021-05-10 07:09:49.466811,2021-05-10 07:30:37.000000,2021-05-10 09:45:07.105406,COMPLETED,85625.85,,50,16,10,0.00003,20,2024
8j6t7cdkej,2021-05-10 06:42:54.763987,2021-05-10 07:35:51.000000,2021-05-10 09:44:09.780855,COMPLETED,82708.812,,25,4,10,0.000003,10,2021
6x9qevt6vs,2021-05-10 08:18:03.511074,2021-05-10 08:19:23.000000,2021-05-10 09:23:19.853585,COMPLETED,79166.79,,50,16,10,0.00001,10,2023
j5htvfsnrw,2021-05-10 08:10:13.772545,2021-05-10 08:17:06.000000,2021-05-10 09:23:03.986368,COMPLETED,74166.748,,25,64,5,0.000001,10,2025
49ej6zpu4q,2021-05-10 08:42:43.637565,2021-05-10 08:43:18.000000,2021-05-10 09:18:31.053118,COMPLETED,78333.784,,50,4,5,0.000001,10,2022
9zgqzqq94v,2021-05-10 08:03:31.235948,2021-05-10 08:03:51.000000,2021-05-10 09:11:51.148142,COMPLETED,84583.844,,50,16,10,0.00001,10,2021
d2k6j98hwz,2021-05-10 07:51:11.923573,2021-05-10 07:51:21.000000,2021-05-10 08:59:55.803404,COMPLETED,50000.5,,50,4,5,0.00003,20,2024
6si6s5ys6s,2021-05-10 06:40:37.096076,2021-05-10 06:40:44.000000,2021-05-10 08:57:37.805382,COMPLETED,79375.776,,25,16,10,0.00001,10,2022
p2hetpgwjf,2021-05-10 08:21:25.465518,2021-05-10 08:21:43.000000,2021-05-10 08:56:16.351821,COMPLETED,79375.804,,50,4,5,0.00001,10,2023
98eguff35b,2021-05-10 07:48:57.102850,2021-05-10 07:48:59.000000,2021-05-10 08:52:23.386301,COMPLETED,68333.674,,25,64,5,0.000003,10,2021
4a6ygi5wrh,2021-05-10 07:43:19.016768,2021-05-10 07:45:58.000000,2021-05-10 08:52:18.341743,COMPLETED,74166.744,,25,64,5,0.000001,10,2021
q62m66j94c,2021-05-10 06:39:26.067187,2021-05-10 06:39:31.000000,2021-05-10 08:48:17.687965,COMPLETED,69583.708,,25,16,10,0.000001,10,2021
mfzrsrskr3,2021-05-10 06:39:23.245522,2021-05-10 06:39:28.000000,2021-05-10 08:46:01.875628,COMPLETED,62291.608,,25,64,10,0.000003,10,2024
3qw8cxhbip,2021-05-10 06:39:24.972337,2021-05-10 06:39:29.000000,2021-05-10 08:45:14.048762,COMPLETED,50000.5,,25,16,10,0.00003,10,2024
jyw9whqc7a,2021-05-10 06:28:08.732645,2021-05-10 06:28:10.000000,2021-05-10 08:43:51.476526,COMPLETED,78125.792,,25,16,5,0.000001,20,2024
dw23whghb7,2021-05-10 06:39:27.256583,2021-05-10 06:39:33.000000,2021-05-10 08:41:36.282217,COMPLETED,84791.836,,25,64,10,0.00001,10,2024
4wg9xg6sfy,2021-05-10 06:47:22.368018,2021-05-10 07:32:04.000000,2021-05-10 08:38:14.245919,COMPLETED,81250.782,,50,16,10,0.000003,10,2022
tkeg4rpqqn,2021-05-10 07:46:41.180323,2021-05-10 07:46:43.000000,2021-05-10 08:20:19.286666,COMPLETED,78958.762,,50,64,5,0.00001,10,2022
esrkt88487,2021-05-10 05:30:48.479900,2021-05-10 05:55:43.000000,2021-05-10 08:17:00.620518,COMPLETED,75625.746,,25,4,5,0.000001,20,2023
kmwa2wk28g,2021-05-10 05:31:05.853825,2021-05-10 05:55:40.000000,2021-05-10 08:09:41.380215,COMPLETED,77083.778,,25,64,5,0.000001,20,2025
gq9ieiu9d7,2021-05-10 05:30:47.275723,2021-05-10 05:55:45.000000,2021-05-10 08:02:41.687881,COMPLETED,78750.788,,50,4,10,0.000001,20,2022
vhbb6ju8ep,2021-05-10 05:30:55.517462,2021-05-10 05:31:10.000000,2021-05-10 07:50:41.413186,COMPLETED,76666.772,,25,16,5,0.00001,20,2025
k88v783kz8,2021-05-10 05:30:56.686673,2021-05-10 05:31:12.000000,2021-05-10 07:47:53.062000,COMPLETED,76875.768,,25,16,5,0.000003,20,2021
dkypnhbcjs,2021-05-10 05:30:52.535128,2021-05-10 05:31:02.000000,2021-05-10 07:46:03.416211,COMPLETED,73125.732,,25,64,5,0.00001,20,2023
7nz657das3,2021-05-10 05:30:59.060191,2021-05-10 05:31:17.000000,2021-05-10 07:46:00.490334,COMPLETED,79166.796,,25,64,5,0.00003,20,2024
avbxjcu9x9,2021-05-10 06:34:51.623793,2021-05-10 06:34:54.000000,2021-05-10 07:42:59.836225,COMPLETED,78958.772,,50,4,5,0.00001,20,2024
wzppvngvuw,2021-05-10 05:30:57.986749,2021-05-10 05:31:20.000000,2021-05-10 07:38:50.171281,COMPLETED,76458.744,,50,64,10,0.000001,20,2024
dnk3p23ubb,2021-05-10 05:30:51.054442,2021-05-10 05:31:02.000000,2021-05-10 07:37:05.975912,COMPLETED,85625.85,,25,16,10,0.00001,10,2024
r5q4xpct5m,2021-05-10 06:34:50.500518,2021-05-10 06:34:53.000000,2021-05-10 07:08:52.583792,COMPLETED,75416.752,,50,4,5,0.000003,10,2024
3ybqbenju6,2021-05-10 05:34:40.556237,2021-05-10 05:40:39.000000,2021-05-10 06:46:36.544123,COMPLETED,81250.79,,25,4,5,0.00001,10,2022
brm8intf76,2021-05-10 05:31:12.224366,2021-05-10 05:31:15.000000,2021-05-10 06:42:01.816323,COMPLETED,78750.772,,50,4,5,0.00001,20,2023
44dfm2p8w7,2021-05-10 05:31:16.425659,2021-05-10 05:31:20.000000,2021-05-10 06:41:10.826445,COMPLETED,75208.764,,50,4,5,0.000001,20,2021
47tuij67z9,2021-05-10 05:31:08.198107,2021-05-10 05:31:16.000000,2021-05-10 06:39:35.903882,COMPLETED,79583.798,,50,16,10,0.00001,10,2022
x7frdqcfac,2021-05-10 05:31:07.082438,2021-05-10 05:31:16.000000,2021-05-10 06:38:53.990367,COMPLETED,80000.78,,50,64,5,0.00001,20,2021
nej7v2s2gs,2021-05-10 05:31:00.323340,2021-05-10 05:31:16.000000,2021-05-10 06:38:26.201578,COMPLETED,75625.772,,25,16,5,0.000003,10,2025
rmf66s8xw6,2021-05-10 05:31:14.829648,2021-05-10 05:31:21.000000,2021-05-10 06:38:38.312950,COMPLETED,77916.782,,50,64,10,0.00001,10,2025
g5vvdturg7,2021-05-10 05:31:17.543525,2021-05-10 05:31:18.000000,2021-05-10 06:38:28.903799,COMPLETED,77916.77,,50,64,10,0.000003,10,2023
ur5ux6njtw,2021-05-10 05:31:10.776922,2021-05-10 05:31:18.000000,2021-05-10 06:34:55.866238,COMPLETED,77916.776,,25,16,5,0.000003,10,2023
645r7dtjpy,2021-05-10 05:30:49.617931,2021-05-10 05:31:02.000000,2021-05-10 06:34:28.029087,COMPLETED,84375.85,,50,16,10,0.00003,10,2022
xgfwpwk4ks,2021-05-10 05:31:01.468821,2021-05-10 05:31:18.000000,2021-05-10 06:34:32.646925,COMPLETED,80625.776,,50,64,5,0.00001,20,2022
